transaction_id,customer_id,product_id,transaction_date,transaction_time,quantity,unit_price,discount_applied,transaction_amount,profit_amount,payment_method,order_status,is_repeat_purchase
971,919,263,2025-02-12,05:01:00,2,88.87,0.0,177.74,70.04,credit_card,cancelled,0
972,919,312,2025-10-16,20:23:00,1,15.23,0.0,15.23,4.23,paypal,completed,1
973,922,70,2024-03-23,02:06:00,1,57.02,0.0,57.02,17.7,paypal,pending,0
974,922,97,2022-12-10,07:06:00,1,7.56,1.04,6.52,3.54,wallet,completed,1
975,922,67,2025-01-29,06:48:00,1,21.5,3.43,18.07,8.26,bank_transfer,completed,1
976,924,67,2023-08-09,05:41:00,2,20.64,0.0,41.28,15.75,paypal,completed,0
977,924,278,2023-02-10,20:21:00,1,5.09,0.0,5.09,1.9,debit_card,completed,1
978,926,228,2025-01-26,20:06:00,2,37.01,0.0,74.02,30.88,debit_card,completed,0
979,934,192,2025-01-27,05:14:00,1,267.68,0.0,267.68,66.19,bank_transfer,completed,0
980,934,322,2022-09-19,19:41:00,1,16.78,0.0,16.78,4.78,paypal,completed,1
981,934,30,2025-11-10,01:20:00,2,17.25,0.0,34.5,13.08,paypal,completed,1
982,936,284,2023-06-10,12:20:00,1,15.54,0.0,15.54,6.31,debit_card,completed,0
983,941,279,2024-03-27,19:16:00,1,68.26,0.0,68.26,30.66,paypal,completed,0
984,941,184,2024-02-26,14:11:00,1,273.77,0.0,273.77,93.56,paypal,completed,1
985,942,333,2025-05-31,09:07:00,1,51.62,0.0,51.62,12.4,paypal,completed,0
986,943,250,2024-05-21,22:48:00,1,298.6,0.0,298.6,130.08,paypal,completed,0
987,943,30,2025-01-17,01:30:00,2,18.55,0.0,37.1,12.69,credit_card,completed,1
988,944,324,2022-11-07,13:19:00,1,11.17,0.0,11.17,3.41,paypal,completed,0
989,944,390,2022-11-07,09:06:00,2,15.62,0.0,31.23,9.0,wallet,completed,1
990,944,92,2025-12-03,00:55:00,2,22.47,5.61,33.71,14.9,debit_card,pending,1
991,946,147,2022-12-17,14:48:00,3,184.26,0.0,552.79,176.37,wallet,completed,0
992,946,197,2022-02-22,14:03:00,3,9.26,0.0,27.78,7.65,debit_card,completed,1
993,947,455,2022-12-04,10:25:00,2,19.48,0.0,38.96,14.8,credit_card,completed,0
994,947,438,2022-11-25,07:15:00,1,50.9,0.0,50.9,20.51,debit_card,completed,1
995,949,15,2023-04-13,17:31:00,1,86.19,0.0,86.19,33.34,credit_card,completed,0
996,949,13,2022-05-18,01:31:00,1,69.38,0.0,69.38,26.43,credit_card,cancelled,1
997,949,496,2025-09-13,04:03:00,1,16.8,0.0,16.8,5.92,credit_card,returned,1
998,949,264,2025-07-31,15:53:00,2,24.11,0.0,48.21,15.89,debit_card,pending,1
999,949,322,2022-01-03,20:09:00,1,16.18,0.0,16.18,4.87,credit_card,completed,1
1000,951,453,2024-07-07,05:36:00,1,4.78,0.0,4.78,1.49,wallet,completed,0
1001,951,340,2024-04-02,08:40:00,1,18.25,0.0,18.25,7.42,bank_transfer,completed,1
1002,957,191,2022-09-11,09:45:00,1,5.12,0.97,4.15,2.44,credit_card,completed,0
1003,960,178,2023-04-07,18:01:00,2,70.32,0.0,140.64,50.16,bank_transfer,completed,0
1004,961,206,2022-06-05,19:52:00,2,54.17,0.0,108.34,41.13,debit_card,completed,0
1005,964,97,2023-08-24,07:23:00,2,7.86,0.0,15.72,6.68,debit_card,completed,0
1006,965,92,2025-01-21,10:23:00,1,21.64,0.0,21.64,6.73,paypal,completed,0
1007,965,372,2024-08-16,22:05:00,2,128.52,0.0,257.04,111.42,paypal,pending,1
1008,966,158,2025-12-24,12:07:00,1,5.14,0.0,5.14,2.05,bank_transfer,completed,0
1009,966,240,2024-09-07,03:56:00,1,5.25,0.0,5.25,1.64,bank_transfer,cancelled,1
1010,967,315,2022-06-04,22:22:00,1,187.52,0.0,187.52,51.1,credit_card,completed,0
1011,967,247,2023-10-03,09:57:00,1,4.85,0.0,4.85,2.05,debit_card,completed,1
1012,967,79,2024-06-06,16:03:00,1,55.42,0.0,55.42,15.53,bank_transfer,completed,1
1013,967,155,2025-12-19,15:33:00,1,53.02,0.0,53.02,20.06,wallet,completed,1
1014,968,87,2023-06-26,03:59:00,1,7.68,0.99,6.69,3.31,debit_card,completed,0
1015,968,102,2024-12-24,19:48:00,1,158.46,0.0,158.46,55.37,paypal,pending,1
1016,968,69,2025-06-02,19:12:00,3,29.98,0.0,89.94,27.43,bank_transfer,completed,1
1017,968,384,2024-02-16,13:40:00,1,31.03,0.0,31.03,8.12,debit_card,pending,1
1018,969,325,2025-11-04,21:42:00,1,131.57,0.0,131.57,35.49,bank_transfer,completed,0
1019,971,111,2023-04-24,10:02:00,1,29.0,0.0,29.0,8.58,credit_card,completed,0
1020,972,127,2024-11-22,13:22:00,2,24.61,0.0,49.22,16.4,wallet,completed,0
1021,976,201,2024-11-15,09:35:00,2,216.1,0.0,432.2,195.35,wallet,completed,0
1022,976,433,2023-01-10,15:59:00,1,19.12,0.0,19.12,6.74,wallet,completed,1
1023,976,375,2023-06-06,14:01:00,1,15.21,3.2,12.01,6.46,credit_card,completed,1
1024,976,475,2022-12-23,13:59:00,2,17.37,0.0,34.75,11.21,debit_card,completed,1
1025,976,94,2022-08-21,07:38:00,1,10.09,0.0,10.09,4.71,bank_transfer,completed,1
1026,976,487,2024-02-02,00:55:00,1,13.43,0.0,13.43,4.68,debit_card,completed,1
1027,976,438,2022-01-05,03:48:00,2,50.62,0.0,101.24,41.11,credit_card,completed,1
1028,976,148,2025-09-30,18:10:00,1,551.15,0.0,551.15,223.67,credit_card,completed,1
1029,977,287,2025-01-20,14:08:00,1,68.23,10.23,58.0,27.58,wallet,completed,0
1030,978,417,2025-06-04,23:22:00,1,119.11,0.0,119.11,42.83,credit_card,completed,0
1031,980,132,2024-04-28,07:44:00,1,39.07,0.0,39.07,14.21,bank_transfer,pending,0
1032,980,64,2024-05-08,02:12:00,1,7.25,0.0,7.25,2.76,credit_card,completed,1
1033,982,467,2025-11-08,12:48:00,1,182.75,0.0,182.75,69.73,wallet,completed,0
1034,982,191,2023-09-12,23:29:00,2,5.07,0.0,10.14,4.6,paypal,completed,1
1035,983,348,2025-09-19,06:16:00,2,67.2,0.0,134.41,55.46,bank_transfer,completed,0
1036,983,138,2025-07-24,23:48:00,1,71.13,0.0,71.13,20.36,credit_card,completed,1
1037,985,421,2025-05-13,23:30:00,1,122.47,10.24,112.23,52.78,bank_transfer,completed,0
1038,986,408,2024-01-13,15:04:00,1,74.97,0.0,74.97,31.83,bank_transfer,completed,0
1039,988,423,2022-08-08,06:56:00,1,39.29,0.0,39.29,9.73,paypal,completed,0
1040,991,243,2021-09-13,01:23:00,1,42.37,0.0,42.37,11.07,debit_card,completed,0
1041,993,103,2022-07-20,20:29:00,3,62.31,0.0,186.92,63.28,bank_transfer,completed,0
1042,994,201,2023-04-21,06:11:00,1,224.33,0.0,224.33,96.44,paypal,completed,0
1043,994,344,2025-07-17,09:43:00,1,67.3,0.0,67.3,17.35,debit_card,completed,1
1044,995,328,2024-03-16,05:21:00,3,33.8,0.0,101.39,39.15,bank_transfer,completed,0
1045,998,326,2024-10-31,19:01:00,1,15.86,0.0,15.86,4.78,wallet,completed,0
1046,998,367,2024-03-10,11:12:00,2,28.73,0.0,57.47,20.64,paypal,pending,1
1047,1002,207,2025-10-02,19:17:00,1,5.0,0.0,5.0,1.38,debit_card,completed,0
1048,1003,499,2022-12-27,18:37:00,1,291.4,0.0,291.4,93.5,credit_card,pending,0
1049,1006,340,2023-04-09,07:19:00,1,18.19,0.0,18.19,7.43,paypal,completed,0
1050,1007,83,2023-05-27,02:49:00,1,83.52,0.0,83.52,30.85,credit_card,completed,0
1051,1008,29,2023-12-10,16:35:00,1,5.16,0.0,5.16,1.81,credit_card,completed,0
1052,1008,80,2025-04-11,09:32:00,2,38.82,0.0,77.65,31.17,debit_card,completed,1
1053,1008,211,2025-02-24,12:48:00,3,157.14,0.0,471.42,192.84,bank_transfer,cancelled,1
1054,1009,38,2023-04-28,04:18:00,3,35.42,0.0,106.26,40.28,bank_transfer,completed,0
1055,1009,85,2025-06-14,15:29:00,2,29.21,0.0,58.43,24.22,paypal,completed,1
1056,1009,152,2026-01-09,13:55:00,1,82.52,0.0,82.52,26.13,bank_transfer,completed,1
1057,1010,53,2026-01-07,18:27:00,1,8.57,0.0,8.57,2.35,paypal,completed,0
1058,1011,486,2024-03-29,20:41:00,1,111.06,0.0,111.06,42.86,paypal,completed,0
1059,1012,276,2026-01-13,23:56:00,1,19.29,0.0,19.29,7.59,debit_card,completed,0
1060,1013,308,2025-10-02,21:45:00,2,28.74,0.0,57.48,26.08,credit_card,completed,0
1061,1014,217,2023-06-25,03:04:00,1,4.79,0.0,4.79,1.43,paypal,pending,0
1062,1014,140,2023-01-18,03:49:00,1,290.52,0.0,290.52,130.04,bank_transfer,completed,1
1063,1016,422,2022-10-23,08:58:00,2,12.45,0.0,24.9,10.16,bank_transfer,completed,0
1064,1017,55,2023-01-29,19:23:00,1,9.82,0.0,9.82,2.78,debit_card,completed,0
1065,1018,228,2025-01-19,16:15:00,1,38.12,0.0,38.12,15.27,credit_card,pending,0
1066,1020,46,2023-04-28,14:15:00,3,98.84,0.0,296.53,111.52,paypal,completed,0
1067,1021,150,2022-05-22,19:43:00,1,35.22,2.49,32.73,10.88,bank_transfer,cancelled,0
1068,1021,454,2024-03-28,19:50:00,1,16.9,0.0,16.9,5.65,wallet,cancelled,1
1069,1021,58,2024-07-14,09:15:00,1,38.11,5.0,33.12,12.65,debit_card,completed,1
1070,1021,339,2023-06-11,20:27:00,1,12.86,0.0,12.86,5.07,bank_transfer,completed,1
1071,1021,254,2021-12-03,16:05:00,1,19.38,0.0,19.38,7.16,bank_transfer,completed,1
1072,1022,207,2025-12-08,04:58:00,1,5.18,0.0,5.18,1.35,debit_card,completed,0
1073,1023,43,2025-09-14,15:42:00,1,84.69,0.0,84.69,25.81,bank_transfer,completed,0
1074,1024,361,2022-08-02,18:19:00,1,53.0,0.0,53.0,24.15,bank_transfer,completed,0
1075,1028,117,2024-12-02,09:54:00,1,35.29,0.0,35.29,11.54,credit_card,completed,0
1076,1029,370,2023-12-02,14:16:00,1,58.74,0.0,58.74,15.98,paypal,completed,0
1077,1030,6,2025-07-11,20:14:00,1,17.8,0.0,17.8,5.33,credit_card,completed,0
1078,1031,156,2023-05-26,11:13:00,1,24.63,0.0,24.63,9.61,bank_transfer,completed,0
1079,1034,260,2022-12-20,22:14:00,1,100.06,0.0,100.06,38.47,wallet,completed,0
1080,1034,79,2023-06-08,21:22:00,1,57.79,8.72,49.07,16.48,bank_transfer,completed,1
1081,1034,419,2024-10-25,18:49:00,1,85.8,0.0,85.8,34.92,wallet,completed,1
1082,1035,437,2023-06-14,13:27:00,1,46.59,0.0,46.59,13.98,debit_card,completed,0
1083,1035,305,2023-02-18,09:38:00,1,17.1,0.0,17.1,5.71,wallet,completed,1
1084,1035,154,2023-11-13,04:36:00,1,85.68,0.0,85.68,31.2,debit_card,completed,1
1085,1036,386,2024-06-18,10:32:00,1,39.57,0.0,39.57,13.17,debit_card,completed,0
1086,1037,386,2022-09-06,12:03:00,2,43.06,0.0,86.11,25.3,credit_card,completed,0
1087,1040,255,2023-07-18,08:02:00,1,89.08,0.0,89.08,21.86,paypal,completed,0
1088,1040,488,2025-03-04,08:39:00,2,72.78,0.0,145.56,47.11,credit_card,pending,1
1089,1041,111,2023-02-24,08:31:00,3,29.52,0.0,88.55,25.51,wallet,completed,0
1090,1042,114,2023-06-12,06:11:00,2,39.85,6.4,66.91,34.48,debit_card,completed,0
1091,1043,151,2025-02-25,09:10:00,1,4.98,0.0,4.98,2.14,wallet,completed,0
1092,1047,374,2021-05-23,03:12:00,2,65.44,0.0,130.89,43.69,debit_card,completed,0
1093,1047,357,2024-10-30,23:57:00,1,72.19,0.0,72.19,23.3,bank_transfer,completed,1
1094,1047,109,2024-04-04,09:09:00,2,26.67,0.0,53.35,20.16,paypal,cancelled,1
1095,1049,124,2023-10-03,03:03:00,1,18.95,0.0,18.95,8.17,debit_card,cancelled,0
1096,1050,134,2023-07-27,20:15:00,1,119.47,0.0,119.47,37.14,bank_transfer,completed,0
1097,1051,384,2024-03-10,23:05:00,1,29.88,0.0,29.88,8.29,paypal,cancelled,0
1098,1052,375,2022-08-09,19:58:00,2,16.1,0.0,32.19,11.69,bank_transfer,completed,0
1099,1053,130,2025-03-21,06:08:00,3,103.79,0.0,311.38,145.68,bank_transfer,completed,0
1100,1055,73,2024-02-29,08:09:00,1,4.98,0.0,4.98,1.98,paypal,completed,0
1101,1056,299,2025-09-11,06:30:00,2,180.55,0.0,361.11,144.17,credit_card,completed,0
1102,1057,266,2025-12-23,02:03:00,1,8.12,0.92,7.2,2.55,bank_transfer,completed,0
1103,1057,352,2022-04-03,02:52:00,2,120.74,0.0,241.47,74.98,debit_card,completed,1
1104,1058,486,2025-08-10,01:06:00,1,103.3,0.0,103.3,44.02,wallet,completed,0
1105,1059,222,2024-04-13,22:02:00,1,71.81,0.0,71.81,27.97,bank_transfer,completed,0
1106,1059,354,2023-01-12,23:20:00,2,72.67,0.0,145.34,61.48,credit_card,completed,1
1107,1061,148,2022-08-15,03:33:00,2,542.6,0.0,1085.2,449.9,wallet,cancelled,0
1108,1061,361,2025-05-24,02:37:00,2,55.73,0.0,111.47,47.48,bank_transfer,completed,1
1109,1061,211,2022-10-04,21:22:00,2,157.68,36.53,242.31,139.35,debit_card,completed,1
1110,1061,419,2025-06-16,11:36:00,1,81.82,13.21,68.61,37.5,paypal,completed,1
1111,1061,194,2025-02-16,22:17:00,1,19.7,0.0,19.7,7.59,debit_card,completed,1
1112,1063,133,2023-08-23,01:52:00,2,30.15,0.0,60.31,19.25,bank_transfer,completed,0
1113,1063,381,2023-10-23,02:06:00,1,5.6,0.0,5.6,2.0,bank_transfer,completed,1
1114,1065,126,2025-01-29,12:15:00,1,28.59,0.0,28.59,11.17,bank_transfer,completed,0
1115,1067,84,2022-11-18,23:32:00,1,62.44,4.37,58.07,23.02,credit_card,completed,0
1116,1067,484,2022-07-08,07:33:00,2,85.9,0.0,171.79,50.47,bank_transfer,completed,1
1117,1068,17,2023-07-07,00:39:00,2,30.01,0.0,60.03,17.36,debit_card,completed,0
1118,1069,215,2024-03-23,01:28:00,1,19.99,0.0,19.99,6.55,debit_card,completed,0
1119,1069,59,2023-04-19,08:20:00,1,52.88,0.0,52.88,22.52,paypal,completed,1
1120,1072,302,2023-08-18,23:31:00,1,12.09,0.0,12.09,4.7,credit_card,completed,0
1121,1072,195,2024-05-14,15:22:00,1,74.82,0.0,74.82,33.54,wallet,completed,1
1122,1072,38,2023-11-10,09:54:00,2,36.73,0.0,73.46,26.46,debit_card,cancelled,1
1123,1072,306,2025-12-23,21:56:00,1,65.94,0.0,65.94,22.95,debit_card,pending,1
1124,1072,118,2023-08-05,01:56:00,2,4.95,0.0,9.89,4.32,paypal,completed,1
1125,1074,490,2025-07-16,08:44:00,1,275.44,0.0,275.44,117.82,wallet,pending,0
1126,1074,433,2024-01-15,14:17:00,1,19.68,0.0,19.68,6.66,paypal,completed,1
1127,1076,180,2023-08-22,12:48:00,1,86.83,0.0,86.83,21.59,debit_card,completed,0
1128,1077,26,2024-03-13,23:29:00,2,114.67,0.0,229.34,67.94,wallet,completed,0
1129,1077,440,2022-09-01,12:36:00,3,71.41,0.0,214.23,91.92,wallet,returned,1
1130,1077,207,2024-06-20,14:37:00,1,4.76,0.0,4.76,1.42,debit_card,completed,1
1131,1079,63,2025-03-09,10:25:00,1,92.93,15.43,77.5,33.28,bank_transfer,completed,0
1132,1079,225,2025-12-13,03:35:00,2,327.97,0.0,655.93,275.15,debit_card,returned,1
1133,1080,17,2021-09-24,17:50:00,1,32.48,0.0,32.48,8.31,credit_card,returned,0
1134,1080,158,2023-06-16,03:08:00,1,5.02,0.0,5.02,2.07,paypal,completed,1
1135,1082,159,2024-12-19,18:59:00,1,19.14,0.0,19.14,5.68,bank_transfer,completed,0
1136,1083,153,2025-07-07,20:14:00,1,36.93,0.0,36.93,15.39,paypal,completed,0
1137,1083,114,2024-12-26,00:58:00,1,38.39,0.0,38.39,16.5,debit_card,completed,1
1138,1083,238,2024-01-02,03:39:00,1,6.89,0.0,6.89,2.22,wallet,pending,1
1139,1083,230,2025-04-30,18:35:00,1,495.74,0.0,495.74,214.52,credit_card,completed,1
1140,1084,175,2025-09-14,10:13:00,2,23.72,0.0,47.45,14.2,bank_transfer,completed,0
1141,1084,102,2025-07-24,18:26:00,1,168.41,0.0,168.41,53.88,debit_card,completed,1
1142,1085,18,2025-06-19,19:49:00,1,33.04,0.0,33.04,10.51,bank_transfer,completed,0
1143,1085,82,2025-11-03,23:59:00,1,82.09,0.0,82.09,30.87,bank_transfer,completed,1
1144,1085,468,2023-08-27,13:55:00,1,155.8,0.0,155.8,64.86,credit_card,completed,1
1145,1086,462,2025-09-01,21:30:00,1,4.8,0.0,4.8,1.54,debit_card,completed,0
1146,1086,447,2023-12-04,09:43:00,1,13.59,0.0,13.59,5.68,debit_card,completed,1
1147,1087,323,2022-10-10,06:53:00,1,17.99,0.0,17.99,7.21,bank_transfer,completed,0
1148,1090,486,2023-01-31,13:39:00,2,103.31,0.0,206.61,88.05,paypal,completed,0
1149,1090,298,2023-05-14,20:24:00,3,22.11,4.88,51.71,27.31,bank_transfer,pending,1
1150,1090,381,2023-11-17,12:01:00,1,5.72,0.0,5.72,1.98,paypal,completed,1
1151,1091,283,2021-10-30,21:55:00,1,9.73,0.0,9.73,3.76,debit_card,completed,0
1152,1091,369,2022-04-13,10:49:00,1,278.24,0.0,278.24,86.63,credit_card,completed,1
1153,1091,294,2022-04-18,15:13:00,2,65.4,0.0,130.81,45.7,debit_card,completed,1
1154,1092,267,2023-08-02,09:05:00,1,13.68,0.0,13.68,6.14,credit_card,returned,0
1155,1092,224,2025-06-21,20:50:00,3,323.87,0.0,971.6,298.62,bank_transfer,completed,1
1156,1092,288,2024-02-06,17:04:00,1,19.88,3.25,16.63,8.42,debit_card,completed,1
1157,1092,446,2025-04-07,09:15:00,3,6.81,0.0,20.43,5.91,paypal,completed,1
1158,1094,312,2023-02-04,18:49:00,1,14.18,0.0,14.18,4.39,bank_transfer,completed,0
1159,1096,234,2023-05-29,15:57:00,1,739.28,0.0,739.28,227.32,credit_card,returned,0
1160,1096,215,2023-03-29,15:15:00,2,19.43,0.0,38.86,13.27,paypal,completed,1
1161,1099,43,2026-01-02,01:59:00,1,90.71,0.0,90.71,24.9,debit_card,completed,0
1162,1101,489,2024-10-26,20:54:00,2,22.1,0.0,44.2,17.43,paypal,completed,0
1163,1101,442,2024-12-12,14:38:00,1,43.59,0.0,43.59,13.11,wallet,completed,1
1164,1102,225,2025-01-02,08:12:00,1,337.25,0.0,337.25,136.18,debit_card,pending,0
1165,1102,169,2023-08-14,22:27:00,1,5.12,0.82,4.3,2.05,paypal,completed,1
1166,1103,265,2022-10-31,22:33:00,3,9.94,0.0,29.82,10.23,paypal,completed,0
1167,1105,298,2025-01-17,21:53:00,1,21.69,0.0,21.69,8.44,credit_card,completed,0
1168,1105,225,2022-11-08,09:31:00,1,333.38,0.0,333.38,136.76,credit_card,completed,1
1169,1105,242,2026-01-26,13:48:00,1,16.92,0.0,16.92,4.97,bank_transfer,completed,1
1170,1105,363,2023-01-07,23:26:00,1,38.93,8.73,30.2,13.32,wallet,completed,1
1171,1105,318,2023-08-11,18:03:00,1,31.12,0.0,31.12,11.51,credit_card,pending,1
1172,1105,223,2025-11-21,08:30:00,1,15.0,0.0,15.0,5.14,wallet,completed,1
1173,1106,212,2022-08-21,09:58:00,3,9.1,0.0,27.31,7.24,bank_transfer,completed,0
1174,1106,367,2023-08-19,15:38:00,1,28.17,2.72,25.46,10.81,wallet,completed,1
1175,1106,355,2022-01-31,02:29:00,1,13.01,2.89,10.13,5.53,paypal,completed,1
1176,1113,134,2023-10-14,12:09:00,1,115.77,0.0,115.77,37.69,wallet,completed,0
1177,1114,62,2025-07-21,21:15:00,1,95.23,0.0,95.23,30.93,debit_card,completed,0
1178,1114,298,2024-03-29,05:30:00,1,21.55,0.0,21.55,8.46,credit_card,completed,1
1179,1114,108,2023-02-13,22:27:00,2,63.93,0.0,127.87,34.98,wallet,cancelled,1
1180,1117,396,2024-04-16,02:58:00,1,41.56,0.0,41.56,14.64,bank_transfer,completed,0
1181,1119,394,2024-10-24,07:38:00,1,15.32,0.0,15.32,5.14,paypal,completed,0
1182,1120,314,2022-10-30,00:21:00,2,58.24,0.0,116.48,41.95,paypal,completed,0
1183,1121,17,2022-01-13,22:46:00,1,30.39,0.0,30.39,8.62,bank_transfer,completed,0
1184,1123,88,2024-03-09,11:47:00,1,7.36,0.0,7.36,3.15,debit_card,completed,0
1185,1123,161,2025-03-08,17:51:00,1,52.13,0.0,52.13,12.73,credit_card,completed,1
1186,1123,483,2025-10-30,11:35:00,1,17.27,0.0,17.27,6.66,paypal,completed,1
1187,1126,322,2022-09-08,12:41:00,1,16.33,0.0,16.33,4.85,debit_card,completed,0
1188,1127,429,2022-01-10,03:17:00,1,4.82,0.58,4.24,2.0,debit_card,completed,0
1189,1128,479,2024-08-10,00:59:00,3,8.93,0.0,26.78,8.55,paypal,completed,0
1190,1130,426,2022-07-15,03:46:00,1,32.0,0.0,32.0,14.85,wallet,completed,0
1191,1132,320,2025-12-06,21:52:00,1,52.4,3.55,48.85,15.99,credit_card,completed,0
1192,1132,391,2023-08-18,03:59:00,1,24.6,0.0,24.6,10.07,bank_transfer,completed,1
1193,1135,101,2023-06-18,06:01:00,1,5.49,0.0,5.49,2.36,debit_card,completed,0
1194,1136,290,2021-07-01,12:05:00,1,6.94,0.0,6.94,3.04,paypal,cancelled,0
1195,1137,292,2022-09-16,16:58:00,1,29.03,0.0,29.03,8.07,credit_card,completed,0
1196,1137,246,2024-03-27,21:08:00,1,34.34,0.0,34.34,13.56,paypal,completed,1
1197,1138,176,2025-10-30,08:50:00,1,65.67,0.0,65.67,21.75,wallet,completed,0
1198,1138,312,2022-10-03,05:02:00,1,15.38,0.0,15.38,4.21,debit_card,completed,1
1199,1141,353,2021-03-13,10:59:00,1,165.94,0.0,165.94,55.77,wallet,completed,0
1200,1141,412,2023-08-13,01:28:00,1,71.83,0.0,71.83,29.77,bank_transfer,completed,1
1201,1141,409,2023-05-27,01:38:00,1,8.23,0.0,8.23,3.76,credit_card,completed,1
1202,1142,467,2023-06-13,01:28:00,1,184.45,30.94,153.51,74.11,paypal,completed,0
1203,1143,312,2023-10-09,12:20:00,1,15.1,0.0,15.1,4.25,paypal,completed,0
1204,1143,102,2023-03-14,08:00:00,1,170.15,0.0,170.15,53.62,debit_card,completed,1
1205,1144,231,2024-05-28,05:21:00,1,361.4,0.0,361.4,107.08,credit_card,completed,0
1206,1144,223,2023-08-06,09:54:00,1,14.03,1.22,12.8,5.47,credit_card,completed,1
1207,1144,257,2022-11-23,16:59:00,1,14.96,0.0,14.96,4.28,paypal,completed,1
1208,1145,114,2022-11-04,17:31:00,2,37.79,0.0,75.58,33.18,wallet,completed,0
1209,1145,381,2022-09-08,15:21:00,1,5.68,0.0,5.68,1.99,paypal,completed,1
1210,1147,98,2022-11-22,04:15:00,1,10.68,1.09,9.59,3.98,bank_transfer,completed,0
1211,1147,340,2022-11-28,09:09:00,1,16.76,0.0,16.76,7.65,bank_transfer,completed,1
1212,1148,306,2022-03-23,17:57:00,1,70.93,0.0,70.93,22.2,bank_transfer,completed,0
1213,1148,105,2022-12-27,07:45:00,1,12.06,0.0,12.06,3.94,debit_card,completed,1
1214,1148,440,2024-07-10,06:34:00,1,77.35,0.0,77.35,29.75,wallet,pending,1
1215,1152,128,2024-12-29,20:02:00,2,104.15,0.0,208.3,61.88,paypal,completed,0
1216,1152,441,2025-12-01,15:48:00,1,188.4,0.0,188.4,54.14,credit_card,completed,1
1217,1152,278,2024-01-11,04:32:00,3,5.21,0.0,15.62,5.64,bank_transfer,completed,1
1218,1153,92,2022-04-30,08:38:00,2,22.42,0.0,44.85,13.23,credit_card,completed,0
1219,1154,324,2025-01-07,18:06:00,3,10.69,0.0,32.07,10.46,credit_card,completed,0
1220,1154,194,2021-03-28,15:18:00,1,20.23,0.0,20.23,7.51,bank_transfer,completed,1
1221,1154,22,2023-08-03,14:24:00,1,135.88,0.0,135.88,40.68,paypal,completed,1
1222,1155,394,2023-11-22,22:45:00,3,15.92,0.0,47.77,15.15,debit_card,cancelled,0
1223,1157,208,2024-12-06,20:44:00,3,52.67,0.0,158.02,66.15,credit_card,completed,0
1224,1157,116,2021-10-22,20:41:00,2,37.49,0.0,74.98,25.59,credit_card,completed,1
1225,1157,138,2021-11-22,00:46:00,1,72.65,0.0,72.65,20.13,credit_card,completed,1
1226,1158,442,2025-03-27,01:58:00,2,40.63,0.0,81.26,27.11,credit_card,completed,0
1227,1158,254,2024-07-29,17:35:00,1,19.9,0.0,19.9,7.09,wallet,completed,1
1228,1160,162,2026-01-12,09:43:00,1,317.32,0.0,317.32,122.81,bank_transfer,completed,0
1229,1162,174,2022-12-10,02:32:00,2,37.88,0.0,75.76,26.08,debit_card,completed,0
1230,1163,338,2024-04-30,04:06:00,1,4.79,0.0,4.79,1.49,paypal,completed,0
1231,1166,500,2023-07-06,04:26:00,2,633.83,0.0,1267.67,478.09,debit_card,completed,0
1232,1167,441,2023-06-15,12:52:00,2,179.34,0.0,358.67,111.0,paypal,cancelled,0
1233,1167,315,2025-05-05,20:11:00,2,182.72,0.0,365.45,103.64,credit_card,completed,1
1234,1172,385,2022-02-09,02:28:00,2,18.18,0.0,36.35,12.17,debit_card,completed,0
1235,1172,46,2023-12-14,01:48:00,1,96.18,0.0,96.18,37.57,credit_card,completed,1
1236,1172,25,2025-08-09,17:55:00,1,38.09,0.0,38.09,16.32,debit_card,completed,1
1237,1172,103,2021-10-20,18:27:00,1,62.8,0.0,62.8,21.02,bank_transfer,completed,1
1238,1174,269,2025-03-12,15:42:00,1,27.41,0.0,27.41,11.96,wallet,completed,0
1239,1175,222,2025-04-27,13:34:00,1,69.64,0.0,69.64,28.29,debit_card,completed,0
1240,1176,450,2022-05-11,09:37:00,1,38.9,0.0,38.9,13.25,paypal,completed,0
1241,1178,363,2024-10-26,10:00:00,2,37.67,0.0,75.34,24.4,bank_transfer,completed,0
1242,1178,125,2023-01-05,21:09:00,3,25.25,0.0,75.74,20.74,debit_card,completed,1
1243,1179,335,2022-08-12,01:47:00,1,13.23,0.0,13.23,4.64,wallet,completed,0
1244,1179,204,2022-12-28,10:26:00,1,128.2,0.0,128.2,36.89,bank_transfer,completed,1
1245,1182,242,2022-11-20,11:25:00,2,16.38,0.0,32.75,10.11,bank_transfer,completed,0
1246,1183,382,2022-03-28,15:06:00,1,41.95,0.0,41.95,17.68,wallet,completed,0
1247,1188,8,2025-01-27,07:21:00,1,200.82,0.0,200.82,75.03,debit_card,completed,0
1248,1190,142,2024-11-17,21:56:00,1,61.94,0.0,61.94,27.11,paypal,completed,0
1249,1191,86,2024-04-03,02:18:00,1,16.86,0.0,16.86,4.69,credit_card,completed,0
1250,1193,153,2026-01-14,12:12:00,1,38.99,0.0,38.99,15.08,debit_card,completed,0
1251,1194,291,2025-09-30,01:30:00,2,22.16,0.0,44.33,15.95,bank_transfer,completed,0
1252,1194,384,2025-12-11,02:01:00,1,28.44,0.0,28.44,8.5,debit_card,completed,1
1253,1194,119,2025-02-20,02:59:00,1,9.31,0.0,9.31,2.42,debit_card,pending,1
1254,1195,453,2023-03-01,21:10:00,1,4.98,0.0,4.98,1.46,bank_transfer,completed,0
