journey_id,customer_id,product_id,journey_date,journey_time,event_type,device_type,page_url,session_duration,is_conversion_event,conversion_value
14190,1521,,2025-04-30,16:48:00,page_view,tablet,/product/83,61,0,0.0
14191,1521,,2025-05-12,01:57:00,feature_usage,desktop,/product/83,1554,0,0.0
14192,1521,,2025-05-09,21:43:00,page_view,tablet,/product/83,1640,0,0.0
14193,1521,83.0,2025-05-19,20:36:00,add_to_cart,desktop,/product/83,1034,0,0.0
14194,1521,,2025-05-12,04:54:00,page_view,tablet,/product/83,1492,0,0.0
14195,1521,83.0,2025-04-29,02:56:00,product_view,tablet,/product/83,1137,0,0.0
14196,1521,,2025-05-02,08:46:00,checkout_start,mobile,/product/83,1771,0,0.0
14197,1521,83.0,2025-04-28,09:27:00,add_to_cart,desktop,/product/83,1611,0,0.0
14198,1521,83.0,2025-05-27,06:34:00,product_view,mobile,/product/83,279,0,0.0
14199,1521,,2025-05-18,05:24:00,checkout_complete,tablet,/product/83,244,1,85.86
14200,1524,,2024-03-25,07:03:00,checkout_complete,mobile,/product/426,740,1,34.6
14201,1524,,2024-03-09,03:14:00,page_view,mobile,/product/426,797,0,0.0
14202,1524,,2024-03-06,20:44:00,feature_usage,desktop,/product/426,1382,0,0.0
14203,1524,426.0,2024-03-18,04:21:00,product_view,desktop,/product/426,1155,0,0.0
14204,1524,,2024-03-06,08:19:00,page_view,mobile,/product/426,1067,0,0.0
14205,1524,,2024-03-26,14:02:00,feature_usage,desktop,/product/426,1118,0,0.0
14206,1524,,2024-03-10,06:08:00,checkout_complete,desktop,/product/426,1793,1,34.6
14207,1524,,2024-03-17,05:55:00,checkout_start,mobile,/product/426,1583,0,0.0
14208,1524,,2024-03-26,12:17:00,wishlist_add,mobile,/product/426,1369,0,0.0
14209,1524,,2024-03-25,07:05:00,feature_usage,tablet,/product/426,269,0,0.0
14210,1524,,2024-03-12,05:19:00,page_view,mobile,/product/426,250,0,0.0
14211,1524,,2024-03-04,14:25:00,checkout_complete,desktop,/product/426,1322,1,34.6
14212,1524,,2024-12-20,23:29:00,checkout_start,mobile,/product/483,1172,0,0.0
14213,1524,,2025-01-03,13:07:00,wishlist_add,mobile,/product/483,1555,0,0.0
14214,1524,,2024-12-12,22:32:00,page_view,tablet,/product/483,1046,0,0.0
14215,1524,483.0,2025-01-02,04:12:00,add_to_cart,desktop,/product/483,1590,0,0.0
14216,1524,,2025-01-09,22:07:00,checkout_start,mobile,/product/483,99,0,0.0
14217,1524,,2024-12-26,12:46:00,page_view,tablet,/product/483,1225,0,0.0
14218,1524,,2024-12-20,16:16:00,page_view,desktop,/product/483,718,0,0.0
14219,1524,483.0,2024-12-24,08:55:00,add_to_cart,tablet,/product/483,1178,0,0.0
14220,1524,,2024-12-27,12:21:00,support_contact,mobile,/product/483,1648,0,0.0
14221,1524,,2024-12-12,21:39:00,checkout_start,mobile,/product/483,824,0,0.0
14222,1524,483.0,2024-12-11,10:10:00,add_to_cart,desktop,/product/483,1062,0,0.0
14223,1524,,2025-01-04,03:54:00,checkout_complete,mobile,/product/483,1042,1,28.49
14224,1525,,2024-05-31,01:16:00,checkout_complete,desktop,/product/347,462,1,17.48
14225,1525,,2024-05-29,09:07:00,checkout_complete,mobile,/product/347,731,1,17.48
14226,1525,,2024-05-16,18:14:00,checkout_complete,mobile,/product/347,66,1,17.48
14227,1525,347.0,2024-05-08,18:27:00,product_view,mobile,/product/347,1092,0,0.0
14228,1525,,2024-06-03,05:25:00,checkout_start,mobile,/product/347,1711,0,0.0
14229,1525,,2024-05-10,02:36:00,checkout_complete,desktop,/product/347,751,1,17.48
14230,1525,,2024-05-28,02:29:00,feature_usage,mobile,/product/347,1333,0,0.0
14231,1525,,2024-05-21,01:56:00,feature_usage,mobile,/product/347,354,0,0.0
14232,1525,,2024-05-07,05:16:00,checkout_complete,mobile,/product/347,506,1,17.48
14233,1525,,2024-06-05,14:39:00,page_view,mobile,/product/347,387,0,0.0
14234,1525,347.0,2024-06-04,16:06:00,product_view,mobile,/product/347,884,0,0.0
14235,1525,347.0,2024-05-28,01:09:00,product_view,tablet,/product/347,807,0,0.0
14236,1525,,2024-05-10,18:46:00,checkout_complete,mobile,/product/347,1544,1,17.48
14237,1526,,2025-06-03,12:20:00,checkout_start,mobile,/product/333,1018,0,0.0
14238,1526,333.0,2025-06-13,16:48:00,add_to_cart,desktop,/product/333,1204,0,0.0
14239,1526,333.0,2025-06-11,22:24:00,product_view,desktop,/product/333,173,0,0.0
14240,1526,,2025-05-19,08:44:00,checkout_complete,tablet,/product/333,1283,1,48.84
14241,1527,,2024-08-09,06:11:00,page_view,mobile,/product/469,236,0,0.0
14242,1527,469.0,2024-07-25,13:54:00,add_to_cart,tablet,/product/469,1238,0,0.0
14243,1527,469.0,2024-08-09,12:10:00,add_to_cart,desktop,/product/469,1444,0,0.0
14244,1527,,2024-08-09,07:28:00,checkout_complete,mobile,/product/469,1635,1,114.62
14245,1527,,2024-08-11,12:12:00,page_view,mobile,/product/469,895,0,0.0
14246,1527,,2024-07-22,01:02:00,page_view,desktop,/product/469,369,0,0.0
14247,1527,,2024-08-01,10:10:00,page_view,mobile,/product/469,1227,0,0.0
14248,1527,469.0,2024-08-06,18:06:00,product_view,mobile,/product/469,1253,0,0.0
14249,1527,,2024-07-13,06:48:00,feature_usage,mobile,/product/469,154,0,0.0
14250,1527,,2024-07-24,18:09:00,feature_usage,tablet,/product/469,918,0,0.0
14251,1527,,2024-07-19,12:04:00,checkout_complete,mobile,/product/469,540,1,114.62
14252,1528,9.0,2025-06-18,22:52:00,add_to_cart,mobile,/product/9,924,0,0.0
14253,1528,,2025-06-24,07:31:00,page_view,mobile,/product/9,159,0,0.0
14254,1528,,2025-07-09,02:06:00,page_view,tablet,/product/9,541,0,0.0
14255,1528,9.0,2025-06-23,03:03:00,add_to_cart,mobile,/product/9,1246,0,0.0
14256,1528,,2025-07-06,08:11:00,checkout_start,mobile,/product/9,43,0,0.0
14257,1528,,2025-06-24,07:46:00,checkout_complete,desktop,/product/9,120,1,108.59
14258,1528,9.0,2025-07-04,21:50:00,product_view,mobile,/product/9,1324,0,0.0
14259,1528,9.0,2025-07-12,11:04:00,add_to_cart,desktop,/product/9,1790,0,0.0
14260,1528,,2025-07-01,12:15:00,checkout_start,desktop,/product/9,1509,0,0.0
14261,1528,9.0,2025-06-28,09:33:00,product_view,desktop,/product/9,357,0,0.0
14262,1528,,2025-06-24,10:36:00,checkout_complete,tablet,/product/9,828,1,108.59
14263,1528,,2024-09-02,22:57:00,page_view,desktop,/product/494,869,0,0.0
14264,1528,494.0,2024-09-17,16:35:00,product_view,mobile,/product/494,1671,0,0.0
14265,1528,,2024-09-28,13:47:00,checkout_complete,desktop,/product/494,1359,1,118.86
14266,1529,,2021-07-21,21:28:00,checkout_start,mobile,/product/139,941,0,0.0
14267,1529,,2021-07-09,02:05:00,checkout_start,desktop,/product/139,1757,0,0.0
14268,1529,,2021-07-21,20:22:00,page_view,mobile,/product/139,836,0,0.0
14269,1529,,2021-07-27,22:00:00,checkout_complete,mobile,/product/139,1323,1,6.89
14270,1529,,2023-01-25,06:24:00,checkout_start,mobile,/product/81,1212,0,0.0
14271,1529,81.0,2023-01-31,04:48:00,add_to_cart,mobile,/product/81,496,0,0.0
14272,1529,,2023-01-31,09:01:00,page_view,mobile,/product/81,241,0,0.0
14273,1529,,2023-02-15,09:42:00,page_view,tablet,/product/81,1387,0,0.0
14274,1529,81.0,2023-01-31,14:03:00,product_view,mobile,/product/81,1040,0,0.0
14275,1529,81.0,2023-01-20,02:15:00,product_view,desktop,/product/81,807,0,0.0
14276,1529,81.0,2023-01-29,23:23:00,add_to_cart,desktop,/product/81,31,0,0.0
14277,1529,,2023-02-04,15:04:00,checkout_complete,mobile,/product/81,1753,1,17.16
14278,1530,,2024-11-12,02:33:00,support_contact,mobile,/product/70,160,0,0.0
14279,1530,,2024-11-01,02:38:00,page_view,mobile,/product/70,1470,0,0.0
14280,1530,,2024-11-06,12:29:00,checkout_complete,tablet,/product/70,1792,1,56.63
14281,1531,,2025-01-28,06:39:00,feature_usage,mobile,/product/169,59,0,0.0
14282,1531,,2025-01-09,17:17:00,checkout_start,mobile,/product/169,1739,0,0.0
14283,1531,169.0,2025-01-24,17:57:00,product_view,mobile,/product/169,1257,0,0.0
14284,1531,169.0,2025-02-02,22:33:00,add_to_cart,tablet,/product/169,432,0,0.0
14285,1531,,2025-01-23,18:52:00,checkout_complete,mobile,/product/169,128,1,5.15
14286,1531,433.0,2022-06-27,16:54:00,product_view,mobile,/product/433,350,0,0.0
14287,1531,,2022-07-19,17:22:00,page_view,desktop,/product/433,1040,0,0.0
14288,1531,,2022-07-04,19:06:00,page_view,mobile,/product/433,1136,0,0.0
14289,1531,,2022-06-24,17:03:00,checkout_complete,desktop,/product/433,187,1,56.92
14290,1531,,2025-02-09,02:19:00,page_view,mobile,/product/288,1585,0,0.0
14291,1531,,2025-01-31,10:03:00,checkout_start,tablet,/product/288,227,0,0.0
14292,1531,,2025-02-08,14:46:00,checkout_complete,desktop,/product/288,174,1,19.2
14293,1531,,2025-02-01,17:23:00,checkout_start,mobile,/product/288,40,0,0.0
14294,1531,,2025-01-12,11:30:00,checkout_start,tablet,/product/288,536,0,0.0
14295,1531,,2025-02-01,10:36:00,page_view,tablet,/product/288,1220,0,0.0
14296,1531,,2025-02-02,23:10:00,checkout_start,tablet,/product/288,1718,0,0.0
14297,1531,,2025-02-09,22:59:00,page_view,tablet,/product/288,1663,0,0.0
14298,1531,,2025-02-08,00:32:00,checkout_complete,mobile,/product/288,1289,1,19.2
14299,1532,,2026-01-24,16:32:00,checkout_complete,desktop,/product/105,972,1,11.15
14300,1532,,2025-12-28,14:13:00,page_view,mobile,/product/105,1532,0,0.0
14301,1532,,2026-01-09,05:37:00,checkout_complete,mobile,/product/105,1297,1,11.15
14302,1532,,2023-04-06,09:02:00,feature_usage,mobile,/product/433,702,0,0.0
14303,1532,,2023-04-30,20:47:00,page_view,desktop,/product/433,1758,0,0.0
14304,1532,,2023-04-12,18:01:00,checkout_complete,mobile,/product/433,72,1,20.35
14305,1534,,2022-09-24,22:47:00,page_view,tablet,/product/384,1263,0,0.0
14306,1534,384.0,2022-09-26,22:49:00,add_to_cart,mobile,/product/384,727,0,0.0
14307,1534,,2022-09-03,22:18:00,page_view,mobile,/product/384,339,0,0.0
14308,1534,,2022-09-23,20:27:00,feature_usage,desktop,/product/384,1444,0,0.0
14309,1534,384.0,2022-09-04,20:56:00,add_to_cart,tablet,/product/384,852,0,0.0
14310,1534,,2022-09-17,13:45:00,feature_usage,mobile,/product/384,1073,0,0.0
14311,1534,,2022-09-02,17:35:00,checkout_start,desktop,/product/384,1199,0,0.0
14312,1534,,2022-09-10,01:12:00,page_view,desktop,/product/384,608,0,0.0
14313,1534,,2022-09-15,14:16:00,feature_usage,mobile,/product/384,163,0,0.0
14314,1534,,2022-09-05,22:05:00,feature_usage,mobile,/product/384,1166,0,0.0
14315,1534,384.0,2022-09-27,21:39:00,product_view,mobile,/product/384,833,0,0.0
14316,1534,,2022-09-15,21:39:00,page_view,desktop,/product/384,1675,0,0.0
14317,1534,,2022-09-14,22:41:00,checkout_complete,desktop,/product/384,718,1,57.99
14318,1534,309.0,2025-11-08,09:02:00,product_view,tablet,/product/309,1121,0,0.0
14319,1534,,2025-11-14,00:43:00,page_view,mobile,/product/309,1759,0,0.0
14320,1534,,2025-11-25,02:18:00,checkout_complete,desktop,/product/309,1415,1,9.47
14321,1534,,2025-12-01,11:13:00,checkout_complete,desktop,/product/309,1495,1,9.47
14322,1534,,2025-11-10,11:11:00,checkout_complete,desktop,/product/309,1507,1,9.47
14323,1534,309.0,2025-11-29,08:01:00,add_to_cart,mobile,/product/309,1271,0,0.0
14324,1534,,2025-11-05,04:54:00,checkout_complete,mobile,/product/309,1297,1,9.47
14325,1534,,2025-11-10,18:23:00,checkout_complete,desktop,/product/309,544,1,9.47
14326,1536,,2025-03-04,02:53:00,support_contact,desktop,/product/154,1763,0,0.0
14327,1536,154.0,2025-02-15,03:22:00,add_to_cart,desktop,/product/154,634,0,0.0
14328,1536,,2025-02-28,21:19:00,page_view,desktop,/product/154,936,0,0.0
14329,1536,,2025-03-09,03:26:00,feature_usage,desktop,/product/154,987,0,0.0
14330,1536,,2025-02-27,08:09:00,checkout_start,tablet,/product/154,1638,0,0.0
14331,1536,,2025-03-06,22:52:00,checkout_complete,mobile,/product/154,540,1,168.06
14332,1536,67.0,2023-02-26,15:16:00,add_to_cart,desktop,/product/67,1130,0,0.0
14333,1536,,2023-02-26,07:18:00,page_view,desktop,/product/67,1168,0,0.0
14334,1536,,2023-03-10,04:54:00,page_view,desktop,/product/67,776,0,0.0
14335,1536,67.0,2023-03-10,10:41:00,product_view,mobile,/product/67,1592,0,0.0
14336,1536,,2023-03-09,18:56:00,page_view,mobile,/product/67,437,0,0.0
14337,1536,,2023-03-22,19:26:00,feature_usage,desktop,/product/67,617,0,0.0
14338,1536,,2023-02-27,15:45:00,page_view,mobile,/product/67,1683,0,0.0
14339,1536,,2023-03-02,21:26:00,checkout_start,desktop,/product/67,466,0,0.0
14340,1536,,2023-03-16,22:13:00,support_contact,tablet,/product/67,598,0,0.0
14341,1536,,2023-03-17,16:27:00,feature_usage,desktop,/product/67,435,0,0.0
14342,1536,,2023-03-08,15:27:00,page_view,mobile,/product/67,498,0,0.0
14343,1536,,2023-02-26,01:46:00,feature_usage,mobile,/product/67,1634,0,0.0
14344,1536,,2023-02-23,22:18:00,checkout_complete,tablet,/product/67,833,1,21.18
14345,1536,30.0,2024-11-04,23:12:00,add_to_cart,mobile,/product/30,985,0,0.0
14346,1536,,2024-10-23,09:10:00,page_view,mobile,/product/30,147,0,0.0
14347,1536,,2024-10-17,18:04:00,page_view,tablet,/product/30,1719,0,0.0
14348,1536,,2024-11-12,14:45:00,page_view,mobile,/product/30,250,0,0.0
14349,1536,30.0,2024-10-20,22:13:00,add_to_cart,mobile,/product/30,544,0,0.0
14350,1536,,2024-11-12,14:53:00,checkout_complete,mobile,/product/30,1344,1,17.94
14351,1536,,2024-11-07,06:09:00,checkout_start,tablet,/product/30,31,0,0.0
14352,1536,,2024-10-31,05:02:00,page_view,mobile,/product/30,1284,0,0.0
14353,1536,,2024-11-05,13:32:00,page_view,tablet,/product/30,1192,0,0.0
14354,1536,30.0,2024-10-30,13:57:00,product_view,mobile,/product/30,1311,0,0.0
14355,1536,,2024-11-01,10:27:00,checkout_complete,desktop,/product/30,1053,1,17.94
14356,1538,,2023-06-07,18:19:00,checkout_start,mobile,/product/169,141,0,0.0
14357,1538,169.0,2023-05-27,22:59:00,product_view,tablet,/product/169,1499,0,0.0
14358,1538,169.0,2023-06-10,07:02:00,product_view,mobile,/product/169,616,0,0.0
14359,1538,,2023-06-06,07:21:00,checkout_complete,mobile,/product/169,1735,1,15.74
14360,1541,280.0,2023-12-04,15:11:00,add_to_cart,mobile,/product/280,1086,0,0.0
14361,1541,,2023-11-19,10:59:00,checkout_start,mobile,/product/280,555,0,0.0
14362,1541,,2023-12-09,07:25:00,page_view,desktop,/product/280,789,0,0.0
14363,1541,280.0,2023-12-18,00:07:00,product_view,mobile,/product/280,1435,0,0.0
14364,1541,,2023-11-19,08:04:00,checkout_complete,desktop,/product/280,867,1,31.3
14365,1541,,2024-12-01,09:10:00,page_view,mobile,/product/19,484,0,0.0
14366,1541,19.0,2024-12-02,16:41:00,product_view,desktop,/product/19,384,0,0.0
14367,1541,,2024-11-23,18:56:00,feature_usage,mobile,/product/19,113,0,0.0
14368,1541,,2024-12-07,21:53:00,feature_usage,mobile,/product/19,111,0,0.0
14369,1541,,2024-11-22,01:48:00,page_view,tablet,/product/19,1765,0,0.0
14370,1541,,2024-11-21,15:19:00,page_view,tablet,/product/19,1040,0,0.0
14371,1541,,2024-11-20,18:04:00,feature_usage,tablet,/product/19,184,0,0.0
14372,1541,,2024-11-24,14:54:00,feature_usage,desktop,/product/19,1250,0,0.0
14373,1541,,2024-12-06,22:41:00,page_view,desktop,/product/19,1030,0,0.0
14374,1541,,2024-11-28,23:46:00,checkout_complete,desktop,/product/19,947,1,750.85
14375,1541,,2024-11-25,14:31:00,page_view,mobile,/product/19,1710,0,0.0
14376,1541,,2024-11-20,00:30:00,checkout_complete,mobile,/product/19,404,1,750.85
14377,1542,302.0,2024-07-11,18:46:00,add_to_cart,desktop,/product/302,278,0,0.0
14378,1542,,2024-06-30,19:01:00,wishlist_add,tablet,/product/302,626,0,0.0
14379,1542,,2024-06-29,03:32:00,feature_usage,mobile,/product/302,157,0,0.0
14380,1542,,2024-07-06,13:28:00,checkout_complete,tablet,/product/302,83,1,23.54
14381,1542,302.0,2024-06-26,01:21:00,add_to_cart,mobile,/product/302,760,0,0.0
14382,1542,,2024-07-12,07:41:00,checkout_start,tablet,/product/302,1758,0,0.0
14383,1542,,2024-06-24,04:11:00,feature_usage,desktop,/product/302,787,0,0.0
14384,1542,302.0,2024-07-21,12:15:00,product_view,desktop,/product/302,1167,0,0.0
14385,1542,,2024-07-12,13:14:00,feature_usage,desktop,/product/302,1537,0,0.0
14386,1542,302.0,2024-06-29,04:31:00,product_view,mobile,/product/302,1362,0,0.0
14387,1542,,2024-07-09,00:34:00,review_submitted,mobile,/product/302,1173,0,0.0
14388,1542,,2024-07-18,17:46:00,page_view,mobile,/product/302,236,0,0.0
14389,1542,,2024-06-26,06:35:00,checkout_start,mobile,/product/302,220,0,0.0
14390,1542,,2024-06-26,21:48:00,checkout_complete,tablet,/product/302,229,1,23.54
14391,1543,180.0,2022-02-02,07:59:00,product_view,tablet,/product/180,1079,0,0.0
14392,1543,,2022-01-26,16:31:00,checkout_complete,mobile,/product/180,811,1,84.27
14393,1543,,2022-01-11,10:39:00,feature_usage,mobile,/product/180,1252,0,0.0
14394,1543,,2022-01-05,20:39:00,feature_usage,mobile,/product/180,327,0,0.0
14395,1543,,2022-01-09,05:20:00,page_view,desktop,/product/180,1190,0,0.0
14396,1543,,2022-01-09,02:55:00,checkout_complete,desktop,/product/180,1182,1,84.27
14397,1543,,2022-01-19,00:04:00,page_view,mobile,/product/180,1580,0,0.0
14398,1543,180.0,2022-02-01,02:33:00,product_view,mobile,/product/180,1092,0,0.0
14399,1543,,2022-01-23,08:42:00,page_view,mobile,/product/180,291,0,0.0
14400,1543,,2022-01-24,10:02:00,page_view,mobile,/product/180,140,0,0.0
14401,1543,,2022-01-31,22:50:00,checkout_complete,desktop,/product/180,117,1,84.27
14402,1545,,2022-11-06,05:39:00,page_view,mobile,/product/123,1286,0,0.0
14403,1545,123.0,2022-11-02,22:08:00,add_to_cart,tablet,/product/123,1516,0,0.0
14404,1545,123.0,2022-11-26,21:45:00,product_view,mobile,/product/123,1233,0,0.0
14405,1545,,2022-10-29,15:53:00,page_view,mobile,/product/123,1542,0,0.0
14406,1545,,2022-11-26,16:53:00,feature_usage,desktop,/product/123,337,0,0.0
14407,1545,123.0,2022-11-10,15:24:00,product_view,desktop,/product/123,1654,0,0.0
14408,1545,123.0,2022-11-15,06:54:00,product_view,desktop,/product/123,118,0,0.0
14409,1545,123.0,2022-11-16,00:55:00,product_view,mobile,/product/123,1175,0,0.0
14410,1545,,2022-11-07,21:12:00,page_view,mobile,/product/123,784,0,0.0
14411,1545,,2022-11-08,06:32:00,checkout_complete,mobile,/product/123,1223,1,7.66
14412,1545,147.0,2025-05-03,03:36:00,product_view,mobile,/product/147,1571,0,0.0
14413,1545,,2025-05-03,06:34:00,feature_usage,desktop,/product/147,264,0,0.0
14414,1545,,2025-04-25,10:28:00,page_view,tablet,/product/147,1318,0,0.0
14415,1545,,2025-04-21,06:26:00,checkout_complete,mobile,/product/147,1653,1,192.4
14416,1545,,2025-04-16,10:23:00,checkout_complete,mobile,/product/147,1644,1,192.4
14417,1545,,2025-04-23,07:53:00,page_view,tablet,/product/147,669,0,0.0
14418,1545,,2025-05-02,02:16:00,checkout_complete,tablet,/product/147,43,1,192.4
14419,1545,,2025-04-26,16:33:00,checkout_complete,mobile,/product/147,851,1,192.4
14420,1545,,2025-05-04,05:39:00,page_view,mobile,/product/147,1015,0,0.0
14421,1545,147.0,2025-04-05,19:37:00,add_to_cart,tablet,/product/147,1781,0,0.0
14422,1545,,2025-04-23,21:01:00,checkout_complete,mobile,/product/147,792,1,192.4
14423,1545,,2024-05-26,10:24:00,feature_usage,mobile,/product/157,292,0,0.0
14424,1545,,2024-05-30,05:49:00,page_view,mobile,/product/157,1425,0,0.0
14425,1545,,2024-06-05,02:20:00,checkout_complete,desktop,/product/157,312,1,43.71
14426,1546,,2022-01-01,09:39:00,checkout_complete,mobile,/product/306,567,1,66.94
14427,1546,306.0,2022-01-24,19:25:00,add_to_cart,desktop,/product/306,1379,0,0.0
14428,1546,,2022-01-15,08:06:00,checkout_complete,desktop,/product/306,1035,1,66.94
14429,1546,,2022-01-22,23:51:00,feature_usage,mobile,/product/306,1595,0,0.0
14430,1546,306.0,2022-01-24,05:46:00,add_to_cart,mobile,/product/306,142,0,0.0
14431,1546,,2022-01-09,15:29:00,feature_usage,tablet,/product/306,1514,0,0.0
14432,1546,,2021-12-30,03:10:00,checkout_complete,desktop,/product/306,1392,1,66.94
14433,1547,140.0,2023-07-19,12:09:00,add_to_cart,tablet,/product/140,110,0,0.0
14434,1547,,2023-08-06,08:22:00,feature_usage,tablet,/product/140,40,0,0.0
14435,1547,,2023-08-15,17:31:00,checkout_complete,mobile,/product/140,1161,1,316.66
14436,1547,,2023-08-06,16:21:00,feature_usage,mobile,/product/140,1182,0,0.0
14437,1547,,2023-08-07,18:02:00,page_view,desktop,/product/140,791,0,0.0
14438,1547,140.0,2023-08-08,06:39:00,product_view,mobile,/product/140,804,0,0.0
14439,1547,,2023-08-04,07:04:00,checkout_start,tablet,/product/140,1488,0,0.0
14440,1547,140.0,2023-08-12,05:21:00,add_to_cart,desktop,/product/140,505,0,0.0
14441,1547,,2023-08-03,07:24:00,feature_usage,desktop,/product/140,1177,0,0.0
14442,1547,,2023-08-13,05:59:00,checkout_complete,mobile,/product/140,1008,1,316.66
14443,1547,,2023-08-15,22:57:00,support_contact,tablet,/product/140,869,0,0.0
14444,1547,,2023-08-01,14:31:00,feature_usage,mobile,/product/140,1145,0,0.0
14445,1547,,2023-08-01,05:38:00,checkout_complete,desktop,/product/140,1009,1,316.66
14446,1547,,2023-01-06,13:35:00,feature_usage,mobile,/product/411,78,0,0.0
14447,1547,411.0,2023-01-23,15:48:00,add_to_cart,mobile,/product/411,141,0,0.0
14448,1547,,2023-01-07,22:38:00,checkout_start,desktop,/product/411,541,0,0.0
14449,1547,,2023-01-21,12:14:00,feature_usage,mobile,/product/411,349,0,0.0
14450,1547,,2023-01-28,06:29:00,feature_usage,desktop,/product/411,1493,0,0.0
14451,1547,411.0,2023-01-30,05:13:00,product_view,mobile,/product/411,713,0,0.0
14452,1547,411.0,2023-01-10,21:11:00,product_view,tablet,/product/411,889,0,0.0
14453,1547,,2023-01-26,20:26:00,checkout_complete,mobile,/product/411,1236,1,37.01
14454,1548,231.0,2025-01-12,22:54:00,add_to_cart,desktop,/product/231,804,0,0.0
14455,1548,231.0,2025-01-25,11:05:00,add_to_cart,desktop,/product/231,221,0,0.0
14456,1548,,2025-02-05,22:10:00,checkout_complete,mobile,/product/231,1245,1,358.16
14457,1548,,2024-08-12,09:58:00,feature_usage,mobile,/product/32,1619,0,0.0
14458,1548,,2024-08-07,20:47:00,feature_usage,tablet,/product/32,1582,0,0.0
14459,1548,,2024-08-14,01:00:00,page_view,desktop,/product/32,1515,0,0.0
14460,1548,,2024-08-17,02:52:00,checkout_complete,mobile,/product/32,1606,1,46.31
14461,1549,,2022-06-23,01:05:00,checkout_start,desktop,/product/11,986,0,0.0
14462,1549,,2022-07-10,03:11:00,page_view,mobile,/product/11,1087,0,0.0
14463,1549,,2022-07-03,21:24:00,checkout_complete,mobile,/product/11,777,1,29.68
14464,1549,,2022-06-28,11:18:00,page_view,desktop,/product/11,550,0,0.0
14465,1549,,2022-07-06,01:30:00,checkout_start,tablet,/product/11,1247,0,0.0
14466,1549,,2022-07-16,07:03:00,page_view,tablet,/product/11,1788,0,0.0
14467,1549,11.0,2022-07-11,04:48:00,add_to_cart,mobile,/product/11,1738,0,0.0
14468,1549,,2022-07-11,22:28:00,feature_usage,tablet,/product/11,1304,0,0.0
14469,1549,11.0,2022-06-30,09:37:00,add_to_cart,desktop,/product/11,758,0,0.0
14470,1549,11.0,2022-07-02,04:31:00,product_view,mobile,/product/11,163,0,0.0
14471,1549,11.0,2022-06-28,11:48:00,product_view,desktop,/product/11,1789,0,0.0
14472,1549,,2022-06-21,03:36:00,page_view,desktop,/product/11,82,0,0.0
14473,1549,,2022-07-17,21:44:00,checkout_complete,desktop,/product/11,1745,1,29.68
14474,1550,188.0,2024-02-28,13:39:00,product_view,desktop,/product/188,1319,0,0.0
14475,1550,188.0,2024-03-01,21:33:00,add_to_cart,mobile,/product/188,461,0,0.0
14476,1550,,2024-03-12,00:30:00,feature_usage,mobile,/product/188,326,0,0.0
14477,1550,188.0,2024-03-19,20:44:00,add_to_cart,mobile,/product/188,1089,0,0.0
14478,1550,,2024-03-02,09:48:00,checkout_complete,mobile,/product/188,1506,1,15.11
14479,1550,131.0,2026-01-11,10:46:00,product_view,mobile,/product/131,1343,0,0.0
14480,1550,,2025-12-29,10:04:00,page_view,mobile,/product/131,897,0,0.0
14481,1550,,2026-01-18,18:25:00,checkout_complete,mobile,/product/131,327,1,182.78
14482,1550,131.0,2026-01-14,16:59:00,product_view,mobile,/product/131,1270,0,0.0
14483,1550,131.0,2026-01-08,17:46:00,product_view,mobile,/product/131,1435,0,0.0
14484,1550,,2025-12-30,15:29:00,checkout_complete,mobile,/product/131,512,1,182.78
14485,1551,,2024-05-31,06:45:00,page_view,mobile,/product/383,970,0,0.0
14486,1551,,2024-06-15,22:18:00,checkout_start,desktop,/product/383,1698,0,0.0
14487,1551,383.0,2024-06-10,22:44:00,product_view,mobile,/product/383,201,0,0.0
14488,1551,,2024-06-04,01:43:00,page_view,desktop,/product/383,727,0,0.0
14489,1551,383.0,2024-05-29,17:30:00,product_view,mobile,/product/383,1717,0,0.0
14490,1551,383.0,2024-05-31,09:58:00,product_view,mobile,/product/383,472,0,0.0
14491,1551,,2024-06-01,15:03:00,checkout_complete,desktop,/product/383,463,1,57.36
14492,1551,,2024-06-01,17:29:00,checkout_complete,tablet,/product/383,565,1,57.36
14493,1551,,2024-05-28,09:43:00,page_view,mobile,/product/383,1085,0,0.0
14494,1551,,2024-06-09,13:02:00,checkout_complete,tablet,/product/383,1044,1,57.36
14495,1551,,2023-12-31,16:36:00,page_view,mobile,/product/14,529,0,0.0
14496,1551,,2023-12-20,09:47:00,feature_usage,desktop,/product/14,667,0,0.0
14497,1551,,2023-12-29,21:21:00,checkout_start,mobile,/product/14,583,0,0.0
14498,1551,,2023-12-16,22:19:00,checkout_start,desktop,/product/14,1656,0,0.0
14499,1551,,2024-01-04,13:35:00,page_view,mobile,/product/14,268,0,0.0
14500,1551,,2023-12-13,04:03:00,checkout_start,desktop,/product/14,1032,0,0.0
14501,1551,14.0,2023-12-11,21:27:00,add_to_cart,mobile,/product/14,718,0,0.0
14502,1551,,2023-12-20,09:55:00,feature_usage,desktop,/product/14,1387,0,0.0
14503,1551,,2023-12-18,09:51:00,page_view,mobile,/product/14,1775,0,0.0
14504,1551,,2023-12-19,14:18:00,page_view,mobile,/product/14,1009,0,0.0
14505,1551,,2024-01-08,14:44:00,checkout_complete,mobile,/product/14,946,1,9.58
14506,1551,,2023-12-17,01:28:00,checkout_complete,tablet,/product/14,1035,1,9.58
