transaction_id,customer_id,product_id,transaction_date,transaction_time,quantity,unit_price,discount_applied,transaction_amount,profit_amount,payment_method,order_status,is_repeat_purchase
1414,1315,29,2024-06-05,11:52:00,1,5.11,0.0,5.11,1.81,bank_transfer,pending,0
1415,1315,85,2025-08-20,01:24:00,1,30.12,0.0,30.12,11.97,debit_card,completed,1
1416,1315,144,2025-10-07,07:03:00,1,55.17,0.0,55.17,14.01,wallet,cancelled,1
1417,1315,112,2021-09-15,10:03:00,2,8.51,0.0,17.03,5.03,debit_card,cancelled,1
1418,1316,4,2021-12-08,05:19:00,3,20.54,0.0,61.63,25.26,debit_card,completed,0
1419,1316,486,2021-06-22,09:38:00,1,112.65,0.0,112.65,42.62,debit_card,completed,1
1420,1320,256,2021-12-11,18:29:00,1,34.9,0.0,34.9,9.28,wallet,completed,0
1421,1321,164,2022-11-15,09:38:00,1,23.09,0.0,23.09,9.95,paypal,completed,0
1422,1325,313,2024-01-22,11:22:00,1,95.78,0.0,95.78,34.84,debit_card,completed,0
1423,1325,199,2024-01-31,10:23:00,1,45.33,0.0,45.33,15.75,wallet,completed,1
1424,1325,250,2024-09-01,21:58:00,1,321.12,0.0,321.12,126.7,bank_transfer,completed,1
1425,1326,91,2022-03-20,07:49:00,3,34.05,0.0,102.15,38.68,bank_transfer,completed,0
1426,1328,437,2022-03-15,06:13:00,2,49.61,0.0,99.21,27.06,debit_card,cancelled,0
1427,1328,280,2024-05-23,17:50:00,1,15.28,3.67,11.61,5.23,paypal,cancelled,1
1428,1329,436,2025-06-03,15:39:00,1,40.9,0.0,40.9,14.38,debit_card,completed,0
1429,1329,465,2026-02-21,04:01:00,1,121.39,0.0,121.39,32.07,debit_card,completed,1
1430,1331,8,2024-02-22,03:26:00,1,210.01,0.0,210.01,73.65,wallet,completed,0
1431,1332,144,2023-12-18,01:59:00,2,51.21,0.0,102.43,29.2,paypal,completed,0
1432,1332,482,2022-08-27,15:34:00,1,144.47,0.0,144.47,60.99,paypal,pending,1
1433,1332,58,2025-11-25,02:37:00,1,38.62,8.31,30.31,13.07,wallet,completed,1
1434,1332,152,2025-12-12,08:48:00,2,83.13,0.0,166.26,52.08,bank_transfer,cancelled,1
1435,1333,166,2025-11-25,13:57:00,1,9.48,0.0,9.48,3.17,paypal,completed,0
1436,1335,100,2023-08-16,00:12:00,1,19.32,0.0,19.32,8.17,bank_transfer,completed,0
1437,1335,429,2025-06-24,15:59:00,1,4.77,0.0,4.77,1.92,wallet,completed,1
1438,1336,385,2025-10-22,14:57:00,1,18.14,0.0,18.14,6.09,wallet,completed,0
1439,1337,45,2026-01-22,07:57:00,1,27.89,0.0,27.89,11.27,credit_card,completed,0
1440,1338,6,2022-03-11,08:50:00,2,17.96,0.0,35.92,10.61,bank_transfer,completed,0
1441,1338,260,2022-08-23,02:51:00,1,102.01,0.0,102.01,38.18,wallet,completed,1
1442,1339,251,2025-05-12,02:22:00,2,18.52,0.0,37.04,10.9,credit_card,completed,0
1443,1344,13,2023-05-18,02:13:00,1,68.23,0.0,68.23,26.61,debit_card,pending,0
1444,1345,148,2025-01-16,00:12:00,1,575.74,0.0,575.74,219.98,bank_transfer,completed,0
1445,1346,305,2024-08-23,16:48:00,1,17.07,0.0,17.07,5.72,credit_card,pending,0
1446,1346,250,2025-11-07,18:56:00,1,297.11,0.0,297.11,130.3,bank_transfer,cancelled,1
1447,1346,388,2025-08-16,11:00:00,2,68.13,0.0,136.27,49.04,credit_card,completed,1
1448,1347,482,2025-03-30,09:33:00,1,137.97,0.0,137.97,61.97,bank_transfer,completed,0
1449,1348,69,2022-07-22,16:18:00,1,30.84,0.0,30.84,9.01,paypal,completed,0
1450,1348,230,2022-03-13,19:31:00,1,508.3,0.0,508.3,212.64,credit_card,completed,1
1451,1349,492,2025-06-09,16:24:00,1,5.54,0.0,5.54,2.04,wallet,completed,0
1452,1351,43,2022-04-19,12:08:00,2,88.38,0.0,176.77,50.5,debit_card,completed,0
1453,1352,423,2025-08-01,07:18:00,1,38.41,0.0,38.41,9.86,wallet,completed,0
1454,1354,245,2022-09-03,12:57:00,1,103.41,0.0,103.41,37.75,bank_transfer,completed,0
1455,1357,162,2023-08-02,10:41:00,1,303.7,0.0,303.7,124.86,paypal,completed,0
1456,1361,376,2022-12-26,06:52:00,3,10.85,0.0,32.55,12.52,credit_card,cancelled,0
1457,1361,99,2021-05-10,00:52:00,2,9.45,0.0,18.91,6.34,debit_card,pending,1
1458,1361,226,2022-03-30,06:07:00,2,23.68,0.0,47.35,17.32,paypal,cancelled,1
1459,1362,468,2022-04-09,07:21:00,1,159.78,0.0,159.78,64.26,debit_card,completed,0
1460,1363,150,2024-03-14,05:36:00,1,34.65,0.0,34.65,10.59,bank_transfer,completed,0
1461,1363,171,2025-05-20,03:27:00,1,14.99,0.0,14.99,5.35,wallet,pending,1
1462,1364,187,2024-12-05,19:51:00,1,35.04,3.87,31.18,11.91,wallet,cancelled,0
1463,1365,237,2025-02-16,22:58:00,1,73.43,0.0,73.43,21.33,debit_card,completed,0
1464,1366,339,2024-07-16,17:25:00,1,14.16,0.0,14.16,4.88,bank_transfer,completed,0
1465,1367,151,2024-11-02,20:57:00,1,5.11,0.0,5.11,2.12,wallet,completed,0
1466,1369,60,2022-12-14,21:59:00,1,132.48,16.69,115.78,33.85,bank_transfer,completed,0
1467,1370,152,2022-12-12,22:04:00,2,87.05,0.0,174.1,50.91,wallet,completed,0
1468,1370,81,2022-10-10,20:20:00,1,16.79,0.0,16.79,7.57,bank_transfer,completed,1
1469,1371,83,2021-05-22,10:51:00,1,81.82,19.92,61.9,34.1,credit_card,completed,0
1470,1371,271,2025-06-13,07:52:00,1,33.74,0.0,33.74,8.53,paypal,pending,1
1471,1372,486,2022-05-16,22:28:00,1,110.66,0.0,110.66,42.92,wallet,completed,0
1472,1372,498,2023-10-15,23:27:00,1,5.18,0.0,5.18,1.25,credit_card,completed,1
1473,1372,296,2024-07-15,21:16:00,1,31.95,0.0,31.95,14.32,bank_transfer,pending,1
1474,1373,34,2022-06-13,12:26:00,2,83.25,0.0,166.5,59.53,debit_card,completed,0
1475,1375,312,2026-01-12,11:04:00,3,14.76,0.0,44.28,12.92,wallet,completed,0
1476,1375,397,2023-11-24,02:39:00,1,18.89,0.0,18.89,5.13,bank_transfer,completed,1
1477,1378,120,2025-05-15,08:14:00,2,37.57,0.0,75.13,24.73,wallet,pending,0
1478,1378,437,2025-08-27,08:40:00,2,51.09,0.0,102.17,26.61,bank_transfer,completed,1
1479,1382,138,2022-04-20,07:13:00,1,72.04,0.0,72.04,20.22,wallet,completed,0
1480,1382,292,2022-03-08,06:03:00,1,30.01,0.0,30.01,7.92,paypal,completed,1
1481,1383,186,2025-06-02,04:51:00,3,75.85,0.0,227.55,67.09,wallet,completed,0
1482,1383,213,2024-09-05,12:55:00,3,17.57,0.0,52.72,20.41,paypal,completed,1
1483,1383,437,2021-11-24,23:01:00,2,49.48,0.0,98.96,27.1,paypal,completed,1
1484,1383,496,2025-01-21,07:21:00,1,18.02,0.0,18.02,5.74,debit_card,completed,1
1485,1383,478,2022-02-06,23:21:00,1,38.8,0.0,38.8,15.52,wallet,completed,1
1486,1386,240,2023-09-18,16:00:00,3,4.76,0.0,14.29,5.15,bank_transfer,completed,0
1487,1387,141,2025-08-20,06:13:00,1,29.42,0.0,29.42,10.53,credit_card,completed,0
1488,1387,133,2023-04-13,08:33:00,2,29.89,0.0,59.78,19.33,debit_card,returned,1
1489,1387,364,2025-09-24,21:47:00,1,211.62,0.0,211.62,67.0,debit_card,completed,1
1490,1387,293,2025-02-15,18:30:00,1,20.85,0.0,20.85,5.77,bank_transfer,completed,1
1491,1389,12,2023-09-18,21:13:00,2,91.62,0.0,183.23,57.65,wallet,completed,0
1492,1389,143,2023-05-20,06:38:00,1,21.5,0.0,21.5,8.92,credit_card,completed,1
1493,1392,95,2024-06-12,13:16:00,3,28.03,0.0,84.1,23.29,paypal,completed,0
1494,1393,190,2024-06-13,16:23:00,1,5.1,0.0,5.1,1.25,debit_card,completed,0
1495,1394,300,2022-12-11,17:54:00,1,54.84,0.0,54.84,22.23,wallet,completed,0
1496,1395,107,2023-06-07,20:59:00,1,8.16,0.0,8.16,3.2,bank_transfer,completed,0
1497,1396,301,2023-11-16,16:56:00,1,242.55,0.0,242.55,66.0,wallet,completed,0
1498,1397,54,2025-05-27,07:21:00,2,7.56,0.0,15.13,4.21,debit_card,completed,0
1499,1397,253,2022-01-26,04:34:00,1,127.47,0.0,127.47,41.86,paypal,completed,1
1500,1397,80,2022-08-19,06:39:00,1,37.78,0.0,37.78,15.74,debit_card,completed,1
1501,1397,345,2025-05-25,05:41:00,1,84.98,0.0,84.98,22.92,debit_card,completed,1
1502,1398,236,2025-08-28,10:45:00,2,42.93,0.0,85.85,31.94,debit_card,pending,0
1503,1398,197,2023-10-01,16:20:00,1,9.19,0.0,9.19,2.56,debit_card,completed,1
1504,1398,118,2022-04-17,09:41:00,1,5.14,0.0,5.14,2.13,bank_transfer,pending,1
1505,1399,318,2024-07-29,15:58:00,1,32.44,0.0,32.44,11.31,wallet,completed,0
1506,1399,156,2026-02-05,20:51:00,1,24.49,0.0,24.49,9.63,bank_transfer,completed,1
1507,1399,441,2023-02-12,12:04:00,1,181.63,0.0,181.63,55.16,paypal,completed,1
1508,1401,416,2025-08-01,05:37:00,1,33.72,0.0,33.72,11.72,credit_card,completed,0
1509,1401,62,2022-10-09,14:19:00,1,88.12,0.0,88.12,31.99,credit_card,completed,1
1510,1402,435,2025-05-17,00:07:00,1,24.24,0.0,24.24,8.43,wallet,completed,0
1511,1402,226,2025-11-26,19:09:00,1,22.22,0.0,22.22,8.88,paypal,pending,1
1512,1403,225,2022-03-29,19:58:00,1,336.75,83.18,253.57,148.73,credit_card,completed,0
1513,1403,473,2021-10-13,17:39:00,1,56.36,0.0,56.36,19.7,wallet,completed,1
1514,1404,249,2023-08-01,09:39:00,2,10.59,0.0,21.18,6.46,paypal,completed,0
1515,1404,251,2021-07-09,00:06:00,3,17.28,0.0,51.84,16.91,debit_card,completed,1
1516,1407,415,2024-08-12,04:27:00,1,51.85,0.0,51.85,15.25,debit_card,completed,0
1517,1407,146,2022-06-08,00:01:00,1,23.76,0.0,23.76,8.73,debit_card,completed,1
1518,1407,367,2026-02-19,01:53:00,1,26.74,1.8,24.95,10.89,credit_card,completed,1
1519,1408,444,2025-12-02,16:38:00,1,40.48,0.0,40.48,11.66,wallet,completed,0
1520,1410,18,2025-02-05,05:50:00,1,30.88,0.0,30.88,10.84,bank_transfer,completed,0
1521,1413,364,2023-09-29,02:05:00,3,208.79,0.0,626.38,202.26,bank_transfer,completed,0
1522,1413,480,2024-07-15,03:20:00,1,66.86,0.0,66.86,19.97,credit_card,completed,1
1523,1413,98,2023-01-20,07:20:00,2,10.71,0.0,21.42,7.63,paypal,completed,1
1524,1413,133,2025-02-23,03:20:00,1,29.08,0.0,29.08,9.79,debit_card,completed,1
1525,1413,26,2025-05-07,02:54:00,1,115.03,0.0,115.03,33.92,wallet,completed,1
1526,1416,28,2025-05-15,08:28:00,2,56.05,0.0,112.11,44.38,paypal,pending,0
1527,1416,354,2024-06-13,14:26:00,1,73.21,0.0,73.21,30.66,paypal,completed,1
1528,1417,115,2025-01-28,01:56:00,1,19.66,0.0,19.66,5.34,wallet,completed,0
1529,1419,156,2025-11-02,20:04:00,3,24.66,0.0,73.97,28.8,wallet,completed,0
1530,1420,464,2025-09-18,02:35:00,1,17.77,0.0,17.77,4.91,wallet,completed,0
1531,1420,68,2022-05-12,06:31:00,1,18.86,0.0,18.86,5.21,bank_transfer,completed,1
1532,1422,488,2022-06-16,03:21:00,1,75.67,9.07,66.61,24.48,wallet,cancelled,0
1533,1423,459,2025-04-05,16:26:00,1,34.53,0.0,34.53,13.48,debit_card,completed,0
1534,1425,113,2022-09-29,22:11:00,1,115.85,9.92,105.94,54.06,wallet,completed,0
1535,1425,366,2022-08-14,10:36:00,1,84.96,0.0,84.96,24.19,debit_card,completed,1
1536,1425,106,2023-06-19,22:03:00,2,86.11,0.0,172.23,73.89,bank_transfer,completed,1
1537,1425,470,2023-12-27,19:47:00,3,5.2,0.0,15.61,6.18,paypal,completed,1
1538,1426,120,2023-03-08,23:29:00,1,36.79,0.0,36.79,12.48,debit_card,completed,0
1539,1427,136,2024-10-28,05:34:00,1,46.41,0.0,46.41,18.0,bank_transfer,cancelled,0
1540,1427,132,2024-06-27,23:51:00,2,37.5,0.0,75.01,28.89,bank_transfer,completed,1
1541,1428,111,2024-07-13,22:34:00,1,29.79,0.0,29.79,8.46,wallet,completed,0
1542,1428,396,2023-09-08,07:46:00,1,39.41,0.0,39.41,14.96,bank_transfer,cancelled,1
1543,1431,441,2023-04-26,21:05:00,1,195.21,0.0,195.21,53.12,debit_card,completed,0
1544,1432,133,2023-03-05,14:17:00,1,31.48,0.0,31.48,9.43,credit_card,pending,0
1545,1432,22,2023-04-18,22:22:00,1,134.0,0.0,134.0,40.96,wallet,completed,1
1546,1432,113,2021-12-17,23:27:00,1,119.22,0.0,119.22,52.07,wallet,completed,1
1547,1434,371,2025-10-05,15:17:00,1,248.66,0.0,248.66,85.13,debit_card,completed,0
1548,1434,321,2024-06-22,22:05:00,2,6.23,0.0,12.45,3.59,credit_card,completed,1
1549,1434,80,2024-08-30,21:37:00,2,39.61,0.0,79.22,30.94,debit_card,completed,1
1550,1434,483,2025-08-15,15:53:00,2,16.84,0.0,33.68,13.45,paypal,completed,1
1551,1434,263,2022-07-04,13:32:00,1,85.4,7.82,77.58,36.71,bank_transfer,completed,1
1552,1434,110,2024-06-11,06:44:00,1,21.56,0.0,21.56,5.84,bank_transfer,completed,1
1553,1435,334,2024-02-17,12:09:00,1,53.35,0.0,53.35,18.7,credit_card,completed,0
1554,1436,6,2024-01-30,00:16:00,1,17.63,0.0,17.63,5.36,wallet,completed,0
1555,1437,265,2023-04-12,19:11:00,1,10.1,0.0,10.1,3.38,debit_card,completed,0
1556,1437,196,2024-03-28,19:44:00,1,582.87,0.0,582.87,154.38,bank_transfer,completed,1
1557,1437,341,2025-12-31,18:19:00,3,99.2,0.0,297.61,78.27,debit_card,completed,1
1558,1437,433,2025-11-29,22:35:00,1,19.19,4.01,15.19,7.33,credit_card,completed,1
1559,1438,377,2023-12-03,07:22:00,1,23.21,0.0,23.21,9.8,paypal,completed,0
1560,1439,74,2022-06-28,11:35:00,1,21.21,0.0,21.21,6.94,credit_card,completed,0
1561,1439,165,2024-03-18,12:45:00,1,43.75,0.0,43.75,13.24,wallet,completed,1
1562,1440,468,2025-02-16,06:26:00,1,157.52,0.0,157.52,64.6,wallet,completed,0
1563,1441,108,2024-07-18,05:02:00,1,66.92,0.0,66.92,17.04,wallet,completed,0
1564,1441,234,2024-04-01,14:41:00,1,714.09,0.0,714.09,231.1,bank_transfer,completed,1
1565,1441,466,2023-06-22,11:10:00,1,9.54,0.0,9.54,4.38,credit_card,completed,1
1566,1443,6,2025-08-14,03:39:00,2,18.06,3.12,29.9,11.52,wallet,completed,0
1567,1444,219,2025-03-07,17:21:00,1,48.88,0.0,48.88,14.58,wallet,completed,0
1568,1448,295,2025-06-02,16:33:00,1,5.08,0.0,5.08,2.01,bank_transfer,completed,0
1569,1449,390,2022-11-14,19:09:00,2,14.65,0.0,29.29,9.29,wallet,completed,0
1570,1449,45,2025-01-11,23:41:00,3,26.72,2.46,72.79,35.43,credit_card,completed,1
1571,1449,5,2024-05-21,13:16:00,1,26.36,0.0,26.36,12.21,credit_card,completed,1
1572,1450,421,2025-06-12,03:22:00,1,132.42,0.0,132.42,49.75,credit_card,completed,0
1573,1450,495,2024-03-19,13:07:00,1,17.96,0.0,17.96,8.03,bank_transfer,pending,1
1574,1451,80,2025-03-11,21:19:00,2,40.27,0.0,80.54,30.74,paypal,pending,0
1575,1456,272,2022-09-27,23:55:00,1,79.76,0.0,79.76,25.69,paypal,pending,0
1576,1456,190,2021-10-08,10:25:00,1,4.8,0.0,4.8,1.29,debit_card,completed,1
1577,1458,364,2021-11-18,19:02:00,1,226.25,0.0,226.25,64.8,credit_card,completed,0
1578,1459,112,2025-10-05,22:37:00,1,8.27,0.0,8.27,2.55,paypal,completed,0
1579,1459,476,2025-07-07,12:54:00,1,46.26,0.0,46.26,13.81,wallet,returned,1
1580,1460,298,2024-03-30,21:58:00,2,20.96,0.0,41.91,17.09,bank_transfer,completed,0
1581,1460,351,2025-10-22,13:48:00,2,71.05,0.0,142.11,43.06,credit_card,cancelled,1
1582,1460,63,2025-12-07,17:11:00,1,97.18,0.0,97.18,30.33,debit_card,completed,1
1583,1460,272,2026-01-25,15:16:00,1,83.16,0.0,83.16,25.18,debit_card,completed,1
1584,1460,284,2024-08-06,11:28:00,1,15.01,0.0,15.01,6.39,bank_transfer,completed,1
1585,1461,419,2026-02-14,15:23:00,2,79.93,0.0,159.86,71.6,wallet,completed,0
1586,1461,162,2024-08-30,09:42:00,1,327.18,32.2,294.98,126.16,debit_card,completed,1
1587,1461,410,2023-02-22,19:55:00,1,88.07,0.0,88.07,27.43,paypal,completed,1
1588,1461,364,2024-12-09,23:17:00,2,206.65,18.06,377.19,140.9,credit_card,completed,1
1589,1462,413,2025-07-16,23:57:00,1,18.08,0.0,18.08,5.5,debit_card,completed,0
1590,1464,365,2023-11-08,03:36:00,3,7.65,0.0,22.95,8.59,bank_transfer,completed,0
1591,1464,474,2021-12-03,02:55:00,1,20.82,3.37,17.45,5.91,bank_transfer,pending,1
1592,1465,71,2022-11-19,17:35:00,1,16.41,2.52,13.89,4.5,credit_card,pending,0
1593,1465,189,2022-06-23,11:22:00,1,11.55,0.0,11.55,3.46,debit_card,completed,1
1594,1466,311,2023-11-22,11:45:00,1,22.35,0.0,22.35,9.39,credit_card,completed,0
1595,1466,155,2025-02-08,11:13:00,3,56.91,0.0,170.73,58.42,debit_card,completed,1
1596,1467,282,2023-09-10,10:16:00,1,132.12,0.0,132.12,41.72,paypal,completed,0
1597,1467,383,2025-07-02,07:28:00,1,54.33,0.0,54.33,16.89,credit_card,completed,1
1598,1468,352,2023-08-22,04:35:00,1,122.2,0.0,122.2,37.27,paypal,cancelled,0
1599,1469,404,2024-02-18,04:26:00,1,55.07,0.0,55.07,15.73,credit_card,completed,0
1600,1469,499,2024-06-27,17:07:00,2,287.23,0.0,574.45,188.25,wallet,completed,1
1601,1469,330,2024-05-16,10:01:00,1,454.88,0.0,454.88,130.1,debit_card,pending,1
1602,1470,80,2023-10-01,23:32:00,1,41.23,0.0,41.23,15.23,bank_transfer,completed,0
1603,1470,107,2025-09-09,19:00:00,1,8.54,0.0,8.54,3.14,bank_transfer,pending,1
1604,1470,239,2023-09-12,00:43:00,1,22.45,0.0,22.45,8.93,wallet,completed,1
1605,1471,319,2022-09-26,09:03:00,1,34.15,5.66,28.49,13.85,wallet,completed,0
1606,1472,188,2023-01-05,23:02:00,1,7.19,0.0,7.19,2.61,paypal,completed,0
1607,1474,272,2022-04-11,11:33:00,1,80.81,0.0,80.81,25.53,credit_card,pending,0
1608,1474,254,2025-06-04,11:16:00,1,20.79,4.6,16.19,7.64,wallet,completed,1
1609,1475,45,2025-04-04,03:48:00,1,27.71,0.0,27.71,11.29,bank_transfer,cancelled,0
1610,1475,340,2024-04-25,15:20:00,2,17.29,0.0,34.58,15.13,credit_card,pending,1
1611,1475,113,2024-11-10,15:07:00,1,117.33,0.0,117.33,52.35,credit_card,completed,1
1612,1476,101,2022-09-28,02:23:00,1,5.8,0.0,5.8,2.31,bank_transfer,completed,0
1613,1478,465,2025-05-27,05:16:00,1,125.36,0.0,125.36,31.48,bank_transfer,completed,0
1614,1480,245,2022-07-29,06:01:00,2,103.89,0.0,207.77,75.35,debit_card,completed,0
1615,1480,325,2023-05-01,20:07:00,1,134.02,0.0,134.02,35.12,paypal,completed,1
1616,1480,8,2025-11-19,02:01:00,1,203.18,0.0,203.18,74.67,bank_transfer,completed,1
1617,1480,457,2022-07-10,04:11:00,1,13.1,0.0,13.1,4.78,paypal,completed,1
1618,1480,133,2022-10-17,22:03:00,2,30.0,0.0,59.99,19.3,bank_transfer,pending,1
1619,1482,294,2023-05-16,12:27:00,1,59.7,0.0,59.7,23.71,credit_card,completed,0
1620,1483,232,2023-11-03,03:40:00,1,200.22,0.0,200.22,65.15,bank_transfer,completed,0
1621,1483,177,2022-02-14,10:54:00,2,20.24,0.0,40.49,14.11,bank_transfer,completed,1
1622,1484,210,2025-11-02,20:37:00,2,25.01,0.0,50.02,14.86,bank_transfer,completed,0
1623,1484,138,2023-09-07,13:34:00,2,70.25,0.0,140.49,40.99,paypal,cancelled,1
1624,1485,456,2023-10-22,01:58:00,3,8.66,0.99,23.03,7.71,credit_card,completed,0
1625,1485,229,2022-11-20,05:42:00,1,29.35,0.0,29.35,11.3,debit_card,completed,1
1626,1486,427,2024-08-05,14:07:00,1,14.06,0.0,14.06,5.15,paypal,completed,0
1627,1486,315,2024-01-08,06:03:00,1,199.41,0.0,199.41,49.32,wallet,completed,1
1628,1486,275,2025-03-08,03:18:00,1,76.22,0.0,76.22,18.68,wallet,completed,1
1629,1487,484,2022-12-07,03:54:00,1,84.05,0.0,84.05,25.51,credit_card,completed,0
1630,1487,231,2024-12-06,23:08:00,1,342.71,0.0,342.71,109.88,debit_card,completed,1
1631,1487,242,2023-11-29,09:20:00,1,17.3,0.0,17.3,4.92,bank_transfer,pending,1
1632,1488,466,2025-08-10,15:24:00,3,10.13,0.0,30.4,12.87,paypal,completed,0
1633,1489,367,2023-09-27,13:17:00,1,27.6,0.0,27.6,10.49,credit_card,completed,0
1634,1490,147,2023-04-12,21:19:00,2,191.9,0.0,383.81,115.29,credit_card,completed,0
1635,1490,1,2022-11-16,19:50:00,2,101.95,0.0,203.9,88.85,debit_card,completed,1
1636,1491,89,2026-02-16,23:09:00,1,187.12,0.0,187.12,74.73,paypal,completed,0
1637,1492,323,2025-10-28,17:39:00,3,17.49,0.0,52.47,21.86,debit_card,completed,0
1638,1493,383,2023-05-28,16:12:00,1,53.64,0.0,53.64,16.99,credit_card,completed,0
1639,1495,39,2025-08-17,16:29:00,2,31.87,0.0,63.73,17.36,paypal,completed,0
1640,1495,129,2024-11-26,21:26:00,2,13.79,0.0,27.59,10.94,credit_card,pending,1
1641,1496,192,2024-02-04,20:28:00,1,247.83,0.0,247.83,69.17,wallet,completed,0
1642,1496,270,2023-12-18,23:11:00,1,133.77,0.0,133.77,56.85,wallet,completed,1
1643,1496,57,2025-05-22,23:18:00,2,84.25,0.0,168.5,52.39,bank_transfer,completed,1
1644,1497,288,2022-05-26,09:13:00,1,19.51,2.92,16.59,8.42,bank_transfer,completed,0
1645,1497,75,2022-08-22,08:34:00,1,9.14,0.0,9.14,2.79,bank_transfer,completed,1
1646,1497,15,2022-07-03,18:07:00,2,87.43,0.0,174.86,66.31,wallet,completed,1
1647,1497,17,2022-09-21,21:31:00,2,32.56,0.0,65.11,16.59,debit_card,completed,1
1648,1497,245,2026-01-13,13:04:00,2,105.43,0.0,210.86,74.89,debit_card,completed,1
1649,1497,51,2022-12-14,07:39:00,3,46.36,0.0,139.08,53.87,credit_card,pending,1
1650,1498,287,2022-12-30,14:32:00,1,64.79,0.0,64.79,26.56,credit_card,completed,0
1651,1498,153,2023-06-27,17:18:00,1,39.67,0.0,39.67,14.98,wallet,pending,1
1652,1500,403,2022-01-13,17:41:00,1,27.71,0.0,27.71,8.32,wallet,completed,0
1653,1503,468,2024-03-18,01:09:00,2,150.93,0.0,301.85,131.18,bank_transfer,completed,0
1654,1503,101,2023-11-01,22:27:00,1,5.44,0.0,5.44,2.36,wallet,completed,1
1655,1505,243,2025-11-29,18:47:00,1,41.15,0.0,41.15,11.26,bank_transfer,completed,0
1656,1506,232,2024-11-16,13:44:00,1,197.19,0.0,197.19,65.6,bank_transfer,completed,0
1657,1506,294,2024-06-21,14:57:00,1,61.32,0.0,61.32,23.46,paypal,completed,1
1658,1506,308,2023-12-24,04:03:00,1,27.77,0.0,27.77,13.18,paypal,completed,1
1659,1506,474,2023-12-29,15:44:00,2,20.56,0.0,41.12,10.89,wallet,completed,1
1660,1506,174,2023-02-28,12:54:00,2,39.16,0.0,78.31,25.69,bank_transfer,completed,1
1661,1510,194,2024-02-23,03:30:00,1,19.27,0.0,19.27,7.65,debit_card,completed,0
1662,1510,271,2023-07-24,01:45:00,1,33.43,5.84,27.59,9.45,bank_transfer,completed,1
1663,1510,400,2023-03-30,02:39:00,1,54.25,0.0,54.25,19.76,bank_transfer,completed,1
1664,1510,474,2023-09-26,08:35:00,2,21.1,0.0,42.2,10.73,credit_card,completed,1
1665,1511,278,2023-03-13,04:18:00,1,5.23,0.0,5.23,1.88,debit_card,completed,0
1666,1512,309,2025-01-28,15:04:00,1,9.78,0.0,9.78,2.65,debit_card,completed,0
1667,1512,236,2024-04-19,01:12:00,3,42.25,0.0,126.76,48.22,credit_card,cancelled,1
1668,1513,131,2023-10-30,10:49:00,1,92.95,0.0,92.95,32.81,wallet,completed,0
1669,1513,397,2024-07-21,09:01:00,3,19.77,0.0,59.31,14.98,credit_card,completed,1
1670,1514,140,2023-06-12,13:50:00,1,291.98,0.0,291.98,129.82,paypal,completed,0
1671,1516,456,2023-01-14,19:00:00,1,8.51,0.0,8.51,2.44,credit_card,completed,0
1672,1516,336,2024-07-25,14:35:00,3,4.86,0.0,14.59,5.73,paypal,completed,1
1673,1516,467,2023-03-19,07:02:00,1,190.9,0.0,190.9,68.5,credit_card,completed,1
1674,1520,381,2022-12-21,10:01:00,1,5.48,0.0,5.48,2.02,bank_transfer,completed,0
1675,1521,215,2024-10-31,01:16:00,1,21.37,0.0,21.37,6.34,credit_card,completed,0
1676,1521,83,2025-05-27,02:01:00,1,85.86,0.0,85.86,30.5,paypal,cancelled,1
1677,1524,426,2024-03-29,22:28:00,1,34.6,0.0,34.6,14.46,paypal,completed,0
1678,1524,483,2025-01-09,04:26:00,2,17.49,3.25,28.49,14.23,bank_transfer,completed,1
1679,1525,347,2024-06-05,22:08:00,1,17.48,0.0,17.48,5.89,credit_card,completed,0
1680,1526,333,2025-06-15,08:47:00,1,48.84,0.0,48.84,12.81,credit_card,completed,0
1681,1527,469,2024-08-11,20:13:00,1,114.62,0.0,114.62,46.51,bank_transfer,completed,0
1682,1528,9,2025-07-13,06:05:00,1,108.59,0.0,108.59,37.79,credit_card,completed,0
1683,1528,494,2024-09-29,00:18:00,1,118.86,0.0,118.86,31.32,credit_card,completed,1
1684,1529,139,2021-07-29,22:27:00,1,6.89,0.0,6.89,2.82,paypal,completed,0
1685,1529,81,2023-02-15,03:23:00,1,17.16,0.0,17.16,7.52,credit_card,completed,1
1686,1530,70,2024-11-20,07:42:00,1,56.63,0.0,56.63,17.76,bank_transfer,completed,0
1687,1531,169,2025-02-06,10:26:00,1,5.15,0.0,5.15,1.93,bank_transfer,completed,0
1688,1531,433,2022-07-21,21:40:00,3,18.97,0.0,56.92,20.29,credit_card,completed,1
1689,1531,288,2025-02-10,04:15:00,1,19.2,0.0,19.2,8.03,wallet,pending,1
1690,1532,105,2026-01-24,06:01:00,1,11.85,0.7,11.15,4.08,credit_card,completed,0
1691,1532,433,2023-04-30,06:23:00,1,20.35,0.0,20.35,6.56,credit_card,completed,1
1692,1534,384,2022-09-28,12:02:00,2,28.99,0.0,57.99,16.84,bank_transfer,completed,0
1693,1534,309,2025-12-02,19:25:00,1,9.47,0.0,9.47,2.7,wallet,completed,1
1694,1536,154,2025-03-12,14:08:00,2,84.03,0.0,168.06,62.89,wallet,pending,0
1695,1536,67,2023-03-22,15:11:00,1,21.18,0.0,21.18,7.79,paypal,pending,1
1696,1536,30,2024-11-13,04:32:00,1,17.94,0.0,17.94,6.44,wallet,completed,1
